name,stars,review_count,latitude,longitude
The Cosmetics Company Store,3.0,8,36.1629138,-115.1593311
Quiznos,3.5,4,36.160499,-115.172372
Southwest Medical Associates,2.5,17,36.1600994,-115.1735767
"Nelson Marietta, MD",3.0,4,36.1592464,-115.183908
Jockey International,4.5,3,36.1629926,-115.1592511
L'occitane,4.0,8,36.1652351,-115.1557538
"Steven Rhodes, DDS",5.0,4,36.165638,-115.17205
Clarks Bostonian Shoes,3.5,4,36.1624815,-115.1574466
Walker Furniture,2.5,68,36.1703711,-115.16073
Ultra Diamonds,4.5,4,36.1624815,-115.1574466
Italia Express,3.0,6,36.1652351,-115.1557538
Sarar,4.0,4,36.1624744,-115.1574766
Kenneth Cole Outlet,3.0,6,36.1624744,-115.1574766
Levi's Outlet Store,4.5,4,36.1643156,-115.1574463
Coach,4.0,22,36.1652057189852,-115.158270299435
Perry Ellis,3.5,3,36.1652351,-115.1557538
The Fudgery,4.5,8,36.1639492213726,-115.156598612666
Polo Ralph Lauren,2.5,6,36.1638231575489,-115.156680420041
Auntie Anne's Soft Pretzel,2.0,12,36.1648071368331,-115.1575813576
China Pantry,1.5,7,36.1652351,-115.1557538
Fuzziwig's Candy Factory,3.5,5,36.163283,-115.1569215
Robert Wayne Footwear,3.5,3,36.164283,-115.1562625
Oakley Vault,3.5,11,36.1624744,-115.1574766
Ez Pawn,3.0,6,36.179294,-115.178503
Ecco,3.0,4,36.1632736,-115.1571213
Jack in the Box,2.0,7,36.1959429,-115.1606081
Pat's Chinese Food and Minimart,2.5,3,36.188135,-115.160418
Hair Plus Beauty Supply,3.5,8,36.1828172206879,-115.180633217096
Rancho Tires,3.5,3,36.1771357,-115.1742577
Walgreens,2.0,3,36.1814214,-115.1799005
Popeye's,2.5,16,36.1769889,-115.1744417
Seven Seas Restaurant & Lounge,4.0,9,36.1958369,-115.1523207
Churchs Chicken,4.5,5,36.177463,-115.176519
Mario's Westside Market,4.0,36,36.1948837,-115.1606906
Wildfire Casino,3.5,14,36.193937,-115.191902
Personalized Pool Service,5.0,3,36.17756,-115.170565
Burger King,3.5,3,36.1798935,-115.1774707
The Ark Animal Clinic,3.0,6,36.18965,-115.187531
Wendy's,1.0,3,36.180793,-115.178365
Winchell's Donut House,3.5,5,36.180122,-115.177742
Dolce & Gabbana,3.5,5,36.1629138,-115.1593311
Harry and David,4.5,9,36.165165,-115.156075
Las Vegas Surgery Center,4.5,4,36.159832,-115.174751
Starbucks,3.0,30,36.1613589,-115.1729812
The UPS Store,4.0,6,36.1611872166395,-115.172891020775
Youngblood Stephanie Dr,5.0,5,36.165207,-115.173419
Roberto's Taco Shop,3.5,13,36.1995143,-115.1970815
Smith's Food & Drug Centers,3.0,13,36.161153,-115.173902
Rich Custom Jewelry,4.0,5,36.1615258,-115.1728181
Port Of Subs,4.0,13,36.161671,-115.1732582
Stay Healthy,4.0,10,36.1615258,-115.1728181
Commercial Shoe & Luggage,5.0,7,36.1615258,-115.1728181
"Yao Betty H, MD",2.5,3,36.094970703125,-115.28002166748
Comic Oasis,4.0,18,36.2166035,-115.2426652
Colleen's Classic Consignment,3.5,20,36.215651,-115.2424452
Vitaly Scherbo School of Gymnastics,4.0,4,36.2182559,-115.227529
Las Vegas Mini Gran Prix Family Fun Center,4.0,66,36.187591,-115.243216
Carl's Donuts,2.5,3,36.074328,-115.10573
Smoke Ranch Junction,3.5,6,36.203862,-115.2432571
Marshalls,4.0,10,36.2153847,-115.2423643
Art Nails,2.5,11,36.215355,-115.2422197
Buffet @ Asia,3.0,150,36.0104522705078,-115.118553161621
Color My Nails,2.5,4,36.2181276,-115.2405663
Groomingdales,2.5,18,36.2181081,-115.2404639
O'aces Bar & Grill,1.5,4,36.2140139,-115.2424449
Aaron Brothers Art & Framing,4.0,5,36.1995076,-115.2435606
Joey's Pizza,4.0,10,36.2022416,-115.2232193
Barnes & Noble Booksellers,4.0,28,36.2019543,-115.2433887
Souper Salad,2.5,13,36.198783,-115.242978
Ulta 3 Cosmetics & Salon,3.0,76,36.198039,-115.240265
Roberto's Taco Shop,3.5,17,36.189324,-115.241662
Burger King,2.0,5,36.19668,-115.223459
Thai Grill,3.5,77,36.1941506,-115.2061228
Best Buy,2.5,51,36.1963965,-115.2387154
The UPS Store,2.5,3,36.1958923190832,-115.226014181972
Cvs Pharmacy,2.5,4,36.195375,-115.232418
Supercuts,2.0,5,36.187524,-115.225378
PetSmart,3.5,32,36.198029,-115.238564
Sprint Store,2.5,17,36.197533,-115.240473
Omaha Steaks,4.5,5,36.199364,-115.241754
Party City,2.5,18,36.2016972,-115.2426979
Men's Wearhouse,3.0,8,36.198313,-115.241273
Pick Up Stix,3.0,5,36.1992487,-115.2424229
Old Navy,3.5,25,36.1991709,-115.2410998
Taco Bell,4.0,3,36.195937,-115.227792
Fashion Nails,2.5,4,36.1949021,-115.2420195
Tacos El Rodeo,4.0,7,36.1975038,-115.2061081
Pin Kaow Thai Restaurant,4.0,288,36.195393,-115.241323
Chili's Grill & Bar,3.5,57,36.1961848,-115.2419895
Artful Potter,4.0,7,36.2031202,-115.2424724
Tony Roma's,3.0,31,36.1964438,-115.2402759
Pepe's Tacos,4.0,79,36.18557,-115.207581
Borders Books Music & Cafe,2.5,11,36.1992004,-115.2422576
Creative Kids Learning Center,4.0,5,36.2191432,-115.2418228
O'Aces Bar & Grill,4.0,8,36.2140139,-115.2424449
Lone Mountain Animal Hospital,4.5,21,36.2185268,-115.2418222
Ross Dress for Less,3.5,9,36.2154844,-115.2424475
Pier 1 Imports,3.5,6,36.2178579,-115.2423779
Sensations Skin & Day Spa,4.0,16,36.2175768,-115.2423925
Northwest Veterinary Hospital,5.0,6,36.2172569,-115.227565
Doctor Auto,4.0,20,36.2397133,-115.2343781
Smog Hut,3.0,6,36.1947765,-115.2058564
Applied Health Dynamics,5.0,5,36.1843672,-115.2065935
Bed Bath & Beyond,3.5,9,36.197325,-115.239023
VCA Decatur Animal Hospital,4.0,7,36.183416,-115.206476
Drive For Life,5.0,3,36.1893694,-115.2062465
Joe's Crab Shack,4.0,41,36.071737,-115.1978446
Sunshine Cafe,4.0,39,36.1879988,-115.2075749
China Joe's,2.5,12,36.1958234,-115.2248005
Blade Masters,4.5,3,36.200063,-115.20636
Saddle 'n' Spurs Saloon,3.0,10,36.2023343,-115.2232932
Yoko Hama Sushi,2.5,27,36.2031202,-115.2424724
Nail Care,2.0,7,36.2026347,-115.2422494
Fair View Chinese Cuisine,3.5,7,36.1945164,-115.205875
Vegas Plumbing Service,5.0,7,36.1950731,-115.1939844
Molly Maid,2.5,7,36.2031154,-115.2233179
Officemax,3.0,5,36.2005905,-115.2436185
Lockmaster Security Services,2.0,3,36.1865543,-115.2240542
Jared's Galleria of Jewelry,2.5,16,36.197994,-115.241329
Hancock Fabrics,3.5,9,36.1952073,-115.2074425
Milford Automotive,5.0,3,36.188507,-115.206612
Ted Wiens Tire & Auto Centers,3.5,14,36.20918,-115.205286
Babies R US,3.0,16,36.1984712,-115.238538
Applebee's,2.5,45,36.197314,-115.241409
Awards West,3.5,6,36.1942423,-115.2063093
Domino's Pizza,3.5,6,36.1971779,-115.2237411
Sonic Drive-In,3.0,8,36.195414,-115.230741
Beauty Supply Warehouse,3.0,19,36.18557,-115.207581
Buddy's Plumbing Repair,5.0,3,36.207837,-115.215732
Romano's Macaroni Grill,2.5,61,36.198134660417,-115.24243291738
Petco,3.5,4,36.1992237,-115.2437112
Torrey Pines Pub,4.0,18,36.1959012,-115.2324571
Tnt Nail Salon,1.5,7,36.1867894,-115.2241457
Pizza Hut,3.5,4,36.1959191,-115.2249305
Big Bundles Laundromat & Dry Cleaners,4.0,6,36.1968097,-115.2238041
Bank of America,2.5,6,36.2170517,-115.2422973
Marie Callender's Restaurants & Bakeries,3.0,24,36.2161667,-115.2424001
Walmart,1.5,31,36.2150828,-115.2445954
Griddlecakes,3.5,23,36.2171468,-115.2253774
Goodwill Industries of Southern Nevada Inc,2.5,4,36.215782,-115.2423567
Subway,2.5,9,36.2179656,-115.2404192
International House of Pancakes,3.5,23,36.219365,-115.244985
Avenue,3.0,8,36.2159029,-115.2423761
Famous Footwear,4.0,4,36.2138625,-115.2439594
24 Hour Fitness,3.5,7,36.2169401,-115.2451873
Al Phillips The Cleaner,4.0,7,36.2153714,-115.2422043
Wendy's,2.5,6,36.218618,-115.243688
Famous Nails,2.0,7,36.2164853,-115.2423639
Booklovers,3.0,8,36.2172829,-115.2414216
Domino's Pizza,2.5,8,36.1736178,-115.0755764
Marinello Schools of Beauty,2.0,5,36.172985,-115.064522
Papa John's Pizza,2.0,9,36.165734,-115.0626506
Super Nails II,2.5,6,36.1613866,-115.0623072
GameStop,4.0,4,36.1626872,-115.0635865
General Nutrition Centers,2.5,4,36.1614033,-115.0623069
Goodwill Industries of Southern Nevada Inc,2.5,3,36.1605532,-115.0623462
Viva El Taco,3.0,10,36.1599337,-115.079983
Officemax,3.5,3,36.1610996,-115.0623255
Midas,4.5,14,36.1697562,-115.0625634
Olive Garden Italian Restaurant,3.5,45,36.1605253,-115.0616531
Fallas Paredes,2.5,3,36.168116,-115.0619917
Discount Tire Store - Las Vegas,5.0,4,36.1759284,-115.061693
The Teriyaki Company,3.5,10,36.1754227,-115.0623694
McDonald's,1.5,3,36.1739559,-115.09775
Game Repair,4.5,14,36.219927,-115.250386
Tacos Los Toritos,4.5,7,36.1802306,-115.0623318
Willick Law Group,3.5,3,36.1729433,-115.0969195
China Olive,1.5,10,36.1627045,-115.0623846
PetSmart,3.5,18,36.1613287,-115.0623146
Property Management & Realty Inc,3.5,3,36.1661404,-115.0802954
Ross Dress for Less,1.5,6,36.1616906,-115.0623777
Sonic Drive-In,3.5,4,36.1700842,-115.0623466
Smith's Food & Drug Centers,3.0,15,36.167386,-115.060815
Walmart,1.5,18,36.1649381,-115.0630179
La Mojarra Loca,4.5,11,36.1782447,-115.0796701
KFC,2.5,6,36.1612711,-115.0624468
Denny's Restaurant,3.0,16,36.16481,-115.0617998
Supercuts,3.0,4,36.162331,-115.063667
Applebee's,3.5,27,36.1682808,-115.0615651
Bonanza Lounge,3.0,9,36.1734633,-115.0829537
Arby's,3.0,5,36.1756743,-115.0624815
Doggie Den,4.5,7,36.172085,-115.059007
Great Harvest Bread Co,4.5,18,36.1742647,-115.0682286
Wendy's,4.0,6,36.1774933,-115.0618694
VCA Nellis Animal Hospital,4.0,17,36.1595691489756,-115.061666547059
Blueberry Hill Family Restaurant,3.5,18,36.1738204,-115.0648608
Dansey's Hobbies,3.0,4,36.159265,-115.082636
Sally Beauty Supply,2.0,4,36.1617681,-115.0623183
Brakes Plus,4.5,5,36.18179,-115.079793
Lao Thai Kitchen,4.0,54,36.1782211,-115.0617214
Kmart,2.5,8,36.1727741,-115.0632104
Big Dog's Bar and Grill,4.0,9,36.1871865,-115.0623681
Eldorado 1.25 Cleaners #4,3.5,6,36.1762121,-115.0622345
99 Cents Only Stores,3.0,13,36.1606265,-115.0636512
Tinker Town Learn and Play Center,1.0,4,36.1733464,-115.0814645
Terrible Herbst Lube & Oil,3.0,9,36.159355,-115.062792
Friendly Bear Full Service Hand Car Wash,3.5,15,36.1806583,-115.0624705
Walgreens,4.5,3,36.1736927,-115.0790414
Popeye's,2.0,11,36.173102,-115.077982
Bank of America,2.0,4,36.178107,-115.062733
Club Rio,3.5,6,36.1780612,-115.080278
Louie's Noodle Shop,5.0,3,36.0974549,-115.196421
Munch A Sub,4.0,28,36.0932467,-115.203383
Purrfect Auto Service,2.0,6,36.09839,-115.208771
D'angelo's Desert Paint Inc,4.5,3,36.15202,-115.10611
Putter's Bar & Grill,4.0,3,36.08535,-115.207495
Great Clips,3.0,3,36.086293,-115.243542
Capstone Brokerage,3.0,4,36.142297,-115.28164
Escape Salon & Spa,4.5,9,36.0895366,-115.2428866
Paradise Auto Body,5.0,4,36.0887624,-115.2039717
Las Vegas Transportation Inc,2.5,3,36.093526,-115.2007778
McFadden-Dale Industrial Hardware,4.0,16,36.0886494,-115.2074167
Taco Bell,2.0,13,36.086682,-115.242907
Salon Static,4.5,19,36.0865254,-115.2262491
Burlap & Landscape Supply Company,1.0,3,36.0928336,-115.2036356
Desert Paradise Resort,4.0,31,36.096518,-115.208348
Roberto's Taco Shop,4.0,100,36.092861,-115.2085216
Hampton Inn Tropicana,3.5,61,36.0996696535539,-115.183308242814
Lucky Limousine,4.5,3,36.089499,-115.196259
Domino's Pizza,2.5,16,36.0922493,-115.208489
Right Now Air,4.0,8,36.080441,-115.211742
Pro-Tech Transmission and Complete Auto Repair,4.5,3,36.0921029,-115.2077014
Citrus Plastics & Signs,2.5,4,36.0977483,-115.1992023
Felipito's Mexican Food,4.0,28,36.097522,-115.208574
Hondatronics,4.5,44,36.098066,-115.200847
Executive Coach and Carriage,1.0,5,36.059439,-115.1834735
Cheng's Express,2.5,25,36.0894888,-115.2431996
Bon Breads Baking Company,4.5,37,36.0695997,-115.1722579
Bennett Medical Services,1.5,6,36.078086,-115.191238
Heliocol,2.5,3,36.0910772,-115.203487
One Nevada Credit Union,3.5,6,36.1962192,-115.2560795
Global Experience Specialists- GES,1.0,11,36.06156,-115.214456
O'Aces Bar & Grill,4.0,37,36.098857,-115.208321
Tacos El Nopal,3.0,7,36.086835,-115.196276
Enterprise Rent-A-Car,3.5,9,36.096995,-115.207775
Normandie,4.0,5,36.095691,-115.189211
Chef Rubber,3.5,18,36.069078,-115.19431
Golden State Overnight Delivery Service,1.5,5,36.0435609,-115.198584
Las Vegas Color Graphics,5.0,3,36.071471,-115.197471
Holiday Inn Express LAS VEGAS - SOUTH,4.0,24,36.0849477,-115.1854737
Las Vegas Limousines,3.0,18,36.0983739,-115.1898299
Vegas Western Cab Company,1.5,12,36.0983739,-115.1898299
Trailer Tech,4.0,5,36.090177,-115.190335
Poker's Tattoo Parlor,4.5,8,36.0878063,-115.1898841
Sears Carpet Cleaning and Air Duct Cleaning,5.0,5,36.11,-115.2118
Ace Cab Company,1.5,46,36.0988713,-115.1898147
A B C Union Cab Company,3.0,16,36.0983739,-115.1898299
Proficient Auto Body,5.0,3,36.0989836,-115.1927812
Cassaro Plumbing Company,4.0,4,36.0716046,-115.1980878
American Auto Body & Paint,4.0,5,36.094653,-115.187307
Concentra Medical Centers,2.0,25,36.0834086,-115.1850527
CLS Las Vegas,2.0,30,36.0727118,-115.1866444
Image 2000,1.0,3,36.0936046,-115.1844821
The Spray Gun Auto Body,3.5,3,36.0864519,-115.1916944
Sierra Air Conditioning,2.5,25,36.079545,-115.1961
Pool Chlor,3.5,3,36.088863,-115.187304
Standard Restaurant Supply,4.0,13,36.086836,-115.190516
Al Phillips the Cleaner,3.0,5,36.0963909,-115.184477
La Quinta Inn,3.0,5,36.0995677952028,-115.183582305908
IFA Country Store,4.0,3,36.06819,-115.183147
Spring Valley Hospital Medical Center,2.5,50,36.0906631,-115.2404619
Memphis Championship Barbecue,3.0,75,36.2395163,-115.0562582
Christ the King Catholic Community,4.0,6,36.0987363,-115.2342163
Kids R Kids Learning Acadmey,3.5,4,36.0975761413574,-115.224411010742
PT's,3.5,18,36.0922493,-115.208489
Bruce Scher's Tires,3.0,8,36.08808,-115.243502
Pioneer Overhead Door,3.0,9,36.081096,-115.193665
Strings by Judith,4.0,4,36.0999181,-115.1990164
Arrow Frame & Alignment,5.0,28,36.0712184,-115.2078459
Charlie's Las Vegas,3.5,32,36.0985813,-115.1986069
EagleRider,4.5,14,36.095637,-115.198664
Wells Fargo Bank,2.5,5,36.0860559,-115.1996949
The Nail Place,4.0,29,36.0944624,-115.2079842
Nevada Imaging Centers,2.5,7,36.0890355,-115.2433613
Pink Jeep Tours Las Vegas,4.5,56,36.0930446,-115.1881592
Advanced Vision Institute,5.0,7,36.093786,-115.119244
Sam's Club,3.5,16,36.096528,-115.102443
Las Vegas Cigar Company,4.5,4,36.0728094,-115.1162326
Discount Muffler Brakes and A/C,4.5,14,36.080695,-115.110961
Nikki Lee's Sports Pub & Grill,3.5,32,36.071999,-115.114102
Hy-Bar Windows & Doors,1.0,3,36.0762092,-115.0864632
Acrylic Tank Manufacturing,4.0,16,36.0624401046704,-115.210359157561
Leslie's Swimming Pool Supplies,3.5,3,36.071361,-115.0931889
Box Brothers,5.0,7,36.070822,-115.091153
Colburn Enterprises,5.0,36,36.0737800598145,-115.116844177246
Original Pancake House,3.5,185,36.1135009104686,-115.296490917258
Brewery Bar & Grill,3.0,9,36.0720741,-115.1078327
Papa John's Pizza,1.5,10,36.072197,-115.099437
Port of Subs,3.0,6,36.0721501,-115.094014
Spine Wellness Center of Southern Nevada,5.0,3,36.0857398,-115.1079118
Kabob Grill,4.0,110,36.0146273,-115.117155
Jack in the Box,3.5,3,36.086046,-115.071956
The Home Depot,3.5,16,36.080696,-115.102109
Sterling Court Apartments,2.0,4,36.0886619,-115.0721371
Alfredo's Jewelry,4.0,6,36.0846844,-115.1188643
PT's,3.0,16,36.071805,-115.099184
Audio Express Home of the One Dollar Install,3.0,8,36.071753,-115.088235
Selma's Cookies,4.5,3,36.0858913,-115.1037933
Autozone,3.0,3,36.071859,-115.096966
Panda Express,3.5,14,36.071707,-115.090402
Rancho Ocaso Apartments,2.5,8,36.072664,-115.089365
Super Mex Restaurant & Cantina,3.5,93,36.0722521,-115.0993861
Cvs Pharmacy,4.0,4,36.071739,-115.091188
Subway,4.0,10,36.099678,-115.101374
Office 5 Bar & Grill,3.5,4,36.0863146930933,-115.101703181863
Preston's Class Act Dance & Gymnastics,2.5,3,36.006928,-115.146662
The UPS Store,4.0,4,36.0863415151834,-115.103776529431
The Cook's Shop Pizzeria,3.5,3,36.086265,-115.1005988
Bliss Salon & Spa,3.0,4,36.071753,-115.088235
Simon & Berman,5.0,4,36.0842219,-115.10052
Golden Flower Chinese Cuisine,4.0,97,36.0857708,-115.1025992
Pep Boys Auto Parts & Service,2.0,15,36.072094,-115.098248
American Pet Hospital,3.5,19,36.0710028,-115.0897978
Sprint Store By Wireless Experts,3.0,10,36.0855691,-115.101428
Mr. Chop Chop,4.0,54,36.0972977,-115.1013785
Pecos Russell Animal Hospital,4.0,5,36.079383,-115.099787
Philly Cheesesteak Factory,4.0,13,36.078753,-115.101518
Sunset Gardens,4.0,23,36.070974,-115.0892221
Kmart Stores,2.5,7,36.072859,-115.092908
Adair Fern Conservatory of the Arts,4.0,4,36.078336,-115.103968
Polar Air & Heating,4.0,7,36.1697096,-115.1236952
Tops Cleaners,4.0,5,36.0767976,-115.1015253
Taco Bell,3.0,7,36.071741,-115.116276
Bob's East Side Deli,4.0,42,36.079498,-115.110967
The Stop Shop,5.0,4,36.0759425,-115.1129602
Sportco Sporting Goods,3.0,9,36.072549,-115.114624
McDonald's,3.0,11,36.071943,-115.115344
A One Carpet Cleaning,2.0,14,36.129506,-115.296365
3Nuts Inc,4.5,10,36.0801763,-115.1123352
Amlee Chinese Cuisine,3.5,53,36.0706671,-115.0911608
Capriotti's Sandwich Shop,4.0,29,36.070731,-115.088063
Malibu Valley Mini Storage,3.0,3,36.0876063,-115.0674039
Nevada Climbing Centers,4.5,39,36.0781242,-115.1084222
Jeff E Moxley DDS PC,4.0,9,36.0711978,-115.0950498
"Garhardt Steven C, DDS",5.0,14,36.0711978,-115.0950498
Enterprise Rent-A-Car,4.0,6,36.071685,-115.106962
Purrfect Auto,2.5,4,36.072167,-115.104988
Mulligan's Pub,3.5,25,36.0841301450164,-115.031260665005
Sally Beauty Supply Co,3.0,6,36.1021643249769,-115.054294931499
El Cordobes,5.0,4,36.1004362,-115.062908
Stadium Saloon,3.0,4,36.09208,-115.04175
Sonic Drive-In,3.0,11,36.099863,-115.061928
Jack in the Box,3.0,5,36.0847229,-115.03178
Albertsons,3.0,9,36.1017570495605,-115.054161071777
U-Haul Moving & Storage at Boulder Hwy,1.5,3,36.106436,-115.058286
Del Taco,2.5,9,36.1021067,-115.0530945
Longhorn Hotel & Casino,3.5,71,36.107305195248,-115.059391082416
Port of Subs,3.0,5,36.102514,-115.0530181
Stallion Mountain Golf Course,3.0,22,36.1181312,-115.0463845
AAMCO Transmissions & Total Car Care,3.5,8,36.097857,-115.048509
Rum Runner Boulder,3.0,12,36.078886,-115.027103
Breez Rite In,1.5,3,36.0847229,-115.03178
Billy Bob's Steakhouse,3.5,59,36.111784,-115.060916
Willy & Jose's,3.0,40,36.111784,-115.060916
Denny's,2.5,19,36.1059749835584,-115.057863717594
Burger King,2.5,3,36.101433,-115.052443
Firelight Buffet,3.0,73,36.1083983475811,-115.04684770957
Star Nursery,4.0,8,36.105196,-115.056896
Little Caesar's Pizza,2.5,4,36.1010195,-115.0634182
Double Eagle Rv Repairs,2.5,6,36.090811,-115.038528
AutoZone,4.5,4,36.1001036,-115.0634408
Hobby People Shack,3.5,7,36.1035335,-115.0542106
Century 18 Sam's Town,3.0,32,36.1128952,-115.0623534
Rose's Dog Grooming,4.5,3,36.1010195,-115.0634182
Panda Express,3.5,3,36.1128952,-115.0623534
F & D Auto Sales,3.5,3,36.0981359,-115.046652
Paris Nail,3.0,5,36.1025891,-115.0531026
Fantastic Sams,2.5,7,36.1035335,-115.0542106
Rocking H Ranch,2.5,5,36.3256896,-115.3310988
A&B Security Group,5.0,16,36.1442445,-115.1847571
Jiffy Smog,4.5,7,36.1818359,-115.259364
New Horizons Computer Learning Centers,3.5,3,36.197499,-115.262944
Pueblo Medical Imaging,3.5,9,36.198217,-115.281763
PT's,3.5,9,36.1995034,-115.2816734
Fabulous Nails,2.5,4,36.2008387,-115.28151
Vons,3.0,18,36.1961758,-115.2579742
Al Phillips The Cleaner,3.5,6,36.1994399,-115.2815779
Panda Express,2.5,6,36.196201,-115.258816
South Shore Barber Shop,3.0,5,36.1984025,-115.2797267
St Elizabeth Ann Seton Catholic Church,4.5,12,36.1937143,-115.2704452
Pizza Hut,3.0,9,36.2005782,-115.2817672
Mom & Pop's Drycleaning,3.5,12,36.196773,-115.262286
The Pediatric Center,2.0,5,36.1979784,-115.2638024
Grape Street,3.5,231,36.1960224,-115.2571252
Rubio's Fresh Mexican Grill,4.0,50,36.1970662,-115.2500796
Secret Nails,4.0,19,36.1810654,-115.2537831
La Petite Academy,1.5,3,36.2037292,-115.253781
"John Grimes, DC",5.0,3,36.265561,-115.2602648
Summerhill Chiropractic & Neurology Center,5.0,6,36.1960365,-115.2571251
McDonald's,2.5,12,36.1813293,-115.2537641
Starbucks,4.0,30,36.1960261,-115.2583377
Rebel Oil Company,4.0,7,36.1818787,-115.2605736
The Jewelers of Las Vegas,3.5,9,36.1986114,-115.2800157
Roadrunner Saloon,3.0,44,36.1822443826586,-115.260271061604
"Alexander J George, MD",5.0,3,36.1903038,-115.2994362
Health Plan of Nevada,1.5,7,36.2108143,-115.2493637
Trader Joe's,4.5,109,36.1806074073656,-115.25774430325
Summerlin Dermatology,4.0,42,36.1441871,-115.2726746
Fazio Cleaners,4.0,4,36.1982041,-115.2799259
Taco Bell,2.5,5,36.201355,-115.259949
Summerlin Jewelers,4.5,8,36.202108,-115.283116
Southwest Medical Associates,3.0,9,36.20895,-115.24861
Laser Quest Las Vegas,4.0,17,36.196007,-115.2530571
Chuck E Cheese's,2.5,20,36.1959753,-115.2531125
Nevada Title Company,5.0,3,36.205487,-115.259855
Moore Family Dentistry,5.0,3,36.1977005,-115.2790479
Jimmy John's,3.5,51,36.1962858,-115.2503143
Michaels,3.5,25,36.1959819,-115.253121
The Spa at Lakeside 2.0,4.5,42,36.2074847,-115.2682033
Wells Fargo Bank,2.5,3,36.1961759,-115.2579747
Kmart,2.5,18,36.180372,-115.256113
OBGYN Specialists,3.0,16,36.197916,-115.263808
Swainston Darin MD,2.5,5,36.197916,-115.263808
Bacaro at South Shores,3.0,7,36.1995859,-115.2603096
MountainView Hospital,3.0,47,36.2156114,-115.2490872
FedEx Office Print & Ship Center,3.5,10,36.1965125,-115.2491794
South Shores Animal Hospital,4.5,15,36.1981907,-115.2792722
Beach Pizza,3.5,30,36.1915723,-115.2593102
Northside Nathan's Pizza,3.5,81,36.1956158,-115.2582758
Beano's Casino,3.5,23,36.196502,-115.248735
The Meadows School,4.5,7,36.195041,-115.281836
